"Total Annual Income","Total Loan Credit","Income Source","External Credit Score","Age"
135000,121500,"Commercial associate",0.263782153666667,30.772602739726
270000,495000,"Pensioner",0.737139306,53.7397260273973
135000,1507320,"Pensioner",0.630655785666667,59.9041095890411
171000,1125000,"State servant",0.519210838333333,30.0246575342466
135000,625536,"Commercial associate",0.353771616666667,40.4794520547945
180000,123858,"Working",0.374372169333333,32.0904109589041
112500,439074,"Working",0.425502009,24.1150684931507
216000,571486.5,"Working",0.440564313333333,33.5698630136986
144000,1125000,"Pensioner",0.703687313,63.3534246575342
135000,509400,"Working",0.661205418666667,30.8575342465753
247500,534204,"Commercial associate",0.532964325333333,47.8383561643836
157500,260640,"Working",0.500691842666667,38.9835616438356
157500,1315867.5,"Working",0.599416602666667,39.4520547945205
292500,1004247,"Working",0.403412351,31.4109589041096
252000,1107900,"Working",0.555340384,50.7561643835616
90000,225000,"Working",0.573710682,43.4739726027397
112500,194922,"Working",0.441111129666667,23.5452054794521
81000,280170,"Working",0.545185653,29.2630136986301
675000,1800000,"Commercial associate",0.675432481333333,37.8027397260274
81000,225000,"Working",0.595994907333333,49.8246575342466
216000,1589904,"Working",0.6362042,40.641095890411
180000,781920,"State servant",0.33772023,29.3506849315068
202500,301896,"State servant",0.727466162,41.6739726027397
202500,732915,"Pensioner",0.714648411,63.4958904109589
315000,539100,"Working",0.468137125666667,27.4712328767123
90000,172597.5,"Working",0.289503888666667,42.2547945205479
180000,1024740,"Commercial associate",0.368045766,33.9835616438356
144000,1096020,"Commercial associate",0.398315725666667,29.4821917808219
135000,156384,"Working",0.548699596,36.3424657534247
292500,675000,"Pensioner",0.546093712333333,63.6931506849315
157500,622413,"Commercial associate",0.579836798333333,29.6849315068493
234000,9e+05,"Working",0.523028475333333,35.0027397260274
135000,301464,"Working",0.427452904666667,36.186301369863
337500,1683000,"Working",0.680444139666667,47.8904109589041
135000,318645,"Working",0.351120939333333,44.027397260274
157500,1355067,"Working",0.685831467666667,50.572602739726
130500,450000,"Pensioner",0.577589415666667,57.0219178082192
180000,320922,"Working",0.576825489333333,32.4986301369863
112500,264888,"Working",0.462551896333333,24.9178082191781
90000,315000,"Commercial associate",0.619438824666667,43.9342465753425
180000,409500,"Working",0.608438199666667,24.772602739726
243000,582804,"Working",0.487217878666667,38.0821917808219
99886.5,180000,"Commercial associate",0.391953058333333,38.6794520547945
126000,225000,"Working",0.402256759333333,37.1972602739726
270000,222768,"State servant",0.554113039333333,39.4602739726027
117000,301464,"Commercial associate",0.430421063666667,22.7205479452055
180000,1080000,"Commercial associate",0.580079086333333,41.1013698630137
360000,1971072,"Working",0.394504103666667,42.8465753424658
157500,450000,"Working",0.522111165666667,25.0438356164384
157500,1125000,"Working",0.491607297333333,49.2328767123288
247500,1485000,"Working",0.629309194666667,39.8082191780822
630000,1971072,"Commercial associate",0.448849358666667,36.5506849315069
337500,2013840,"Working",0.652113902666667,42.7452054794521
360000,383760,"Commercial associate",0.701758467666667,57.3424657534247
202500,1350000,"State servant",0.603321710333333,33.8958904109589
135000,52128,"Working",0.498069223666667,54.6849315068493
405000,450000,"Working",0.598412701333333,31.9479452054795
225000,848745,"Commercial associate",0.680234184333333,48.2739726027397
157500,252531,"Working",0.756381483333333,39.7534246575342
135000,1079581.5,"Working",0.383220801,38.213698630137
135000,395766,"Working",0.531408692,36.9534246575342
202500,526500,"Commercial associate",0.653984378333333,39.2739726027397
90000,479700,"Commercial associate",0.409370129333333,26.1315068493151
405000,9e+05,"Working",0.659276168333333,48.2794520547945
315000,450000,"Working",0.660660554,48.958904109589
391500,509400,"Working",0.584729527333333,38.3424657534247
495000,866925,"Commercial associate",0.626225249,45.1616438356164
112500,257391,"Commercial associate",0.648485101333333,50.8219178082192
135000,838453.5,"Working",0.587470960666667,30.1698630136986
112500,1350000,"Commercial associate",0.573343567333333,33.6520547945205
427500,1928304,"Pensioner",0.759328973,58.7068493150685
135000,442062,"Working",0.500167842,40.0630136986301
157500,568800,"Pensioner",0.492755771333333,64.9232876712329
292500,478498.5,"Commercial associate",0.403574842333333,34.6821917808219
171000,495882,"Working",0.133218394333333,25.6438356164384
36000,485190,"Pensioner",0.606257960666667,58.5369863013699
225000,195543,"Working",0.418466674,27.5972602739726
247500,945000,"Working",0.528733691666667,38.6054794520548
157500,207000,"Pensioner",0.599874656666667,60.0602739726027
225000,278460,"Commercial associate",0.668919704333333,36.4383561643836
157500,936000,"Commercial associate",0.618461707333333,39.758904109589
315000,418743,"Working",0.46889149,43.0904109589041
360000,1800000,"State servant",0.628203977666667,48.758904109589
112500,781920,"Working",0.472378676,40.5397260273973
315000,1057266,"Working",0.451785562666667,47.6602739726027
315000,1462500,"Commercial associate",0.700246660333333,37.1780821917808
72000,118512,"Working",0.539812286,25.4520547945205
81000,225000,"Working",0.506013193333333,32.813698630137
180000,285264,"Pensioner",0.502968243666667,59.3671232876712
234000,389844,"State servant",0.494120669666667,27.3616438356164
90000,279000,"Pensioner",0.552905086,46.786301369863
135000,543037.5,"Working",0.468993342666667,38.8356164383562
166500,523152,"Working",0.633060233666667,58.4
360000,1572750,"Working",0.577676742,55.372602739726
99000,454500,"Pensioner",0.590548777333333,63.9890410958904
202500,983160,"Working",0.553373189666667,34.172602739726
139500,345510,"Commercial associate",0.513634908666667,32.3698630136986
180000,675000,"Working",0.583158853666667,31.1808219178082
315000,450000,"Working",0.622008662333333,37.9260273972603
157500,149256,"Commercial associate",0.314174123666667,31.9643835616438
337500,358344,"Working",0.498430084333333,38.5972602739726
315000,1416825,"Commercial associate",0.685958747333333,45.1397260273973
202500,270000,"Working",0.464838775,32.6931506849315
112500,172021.5,"Working",0.429746498333333,40.5232876712329
121500,360000,"Working",0.652137054333333,28.2876712328767
225000,684054,"Commercial associate",0.481516108333333,33.4958904109589
270000,267102,"Commercial associate",0.400192806666667,34.2657534246575
315000,1808460,"Commercial associate",0.450276453666667,40.0191780821918
450000,1800000,"State servant",0.405996074333333,28.9315068493151
135000,539100,"Working",0.664021745,38.7369863013699
270000,509400,"Commercial associate",0.375807376,49.4082191780822
112500,1800000,"Working",0.398035702666667,40.3643835616438
315000,998010,"Commercial associate",0.680646779,49.0301369863014
180000,149256,"Working",0.610317565,59.5178082191781
180000,1094373,"State servant",0.269579093666667,35.013698630137
126000,675000,"Pensioner",0.733564438333333,61.6876712328767
180000,786528,"Working",0.717324971,46.3369863013699
315000,512446.5,"Commercial associate",0.396599998333333,28.358904109589
67500,239850,"Working",0.228888595333333,27.7479452054795
225000,1470330,"Working",0.703841774,56.2438356164384
54000,301464,"Working",0.538895712666667,32.8027397260274
180000,225000,"Working",0.443977997,46.1150684931507
675000,1971072,"Working",0.606280285,34.6767123287671
225000,675000,"Commercial associate",0.445195963666667,32.4849315068493
216000,224149.5,"Working",0.426691333,29.2575342465753
121500,327748.5,"Pensioner",0.696745977,52.9835616438356
225000,412560,"State servant",0.557528095,34.8328767123288
171000,270000,"Working",0.453149493,26.8054794520548
211500,711000,"Working",0.601456509333333,55.3835616438356
382500,1350000,"Commercial associate",0.552043577666667,30.7479452054795
144000,332946,"Pensioner",0.370893757333333,57.3671232876712
157500,130320,"State servant",0.510136509666667,38.9890410958904
180000,174132,"Working",0.434382960666667,33.2520547945205
135000,225000,"State servant",0.643602266666667,40.4767123287671
180000,315000,"Working",0.241790227,37.1506849315069
180000,301464,"Working",0.430233557,42.6328767123288
270000,237024,"Working",0.190410185,24.1397260273973
675000,553581,"Working",0.655790737,38.7835616438356
270000,247500,"Pensioner",0.596091948666667,56.8986301369863
135000,594121.5,"Working",0.600493813666667,48.2712328767123
225000,2156400,"Commercial associate",0.714585059333333,46.4767123287671
387000,962370,"Commercial associate",0.532470264,53.1945205479452
180000,371862,"Working",0.446019544666667,30.2931506849315
202500,631332,"Working",0.370646897666667,34.9753424657534
157500,180000,"Working",0.486050372666667,33.2
157500,601470,"Working",0.463948779,27.3972602739726
180000,1125000,"Working",0.648224043333333,44.613698630137
202500,285723,"Working",0.533112170333333,44.9917808219178
225000,582804,"Working",0.686737727333333,36.986301369863
225000,409716,"State servant",0.518704545333333,49.4849315068493
193500,398160,"Commercial associate",0.368784989333333,25.9616438356164
225000,854896.5,"Working",0.535627927666667,29.5205479452055
360000,2156400,"Commercial associate",0.555426882666667,38.6657534246575
193500,93829.5,"Working",0.440654219666667,25.3041095890411
324000,1444500,"Commercial associate",0.458008818666667,42.9890410958904
238500,594121.5,"Working",0.544207747666667,35.4493150684931
180000,536917.5,"Working",0.487550098666667,24.6301369863014
90000,225000,"Working",0.398824026,41.3917808219178
157500,360000,"Working",0.646102278666667,55.1041095890411
180000,1258650,"Commercial associate",0.652631330333333,56.6356164383562
270000,494550,"Commercial associate",0.494298410333333,38.7561643835616
157500,182448,"Commercial associate",0.344880813666667,27.8821917808219
270000,790830,"Commercial associate",0.446188947,42.241095890411
157500,536917.5,"Working",0.663169273,49.6246575342466
337500,2156400,"Working",0.683716099666667,44.9232876712329
180000,450000,"State servant",0.677481417666667,55.6575342465753
67500,702450,"Working",0.490868516,41.4712328767123
225000,790830,"Commercial associate",0.435241048333333,36.3150684931507
472500,826110,"Working",0.493389495666667,56.2958904109589
315000,450000,"State servant",0.258254409333333,39.2493150684932
405000,457312.5,"Working",0.528105023333333,44.3013698630137
337500,1024740,"Commercial associate",0.560780916666667,53.1013698630137
135000,573408,"Working",0.647208202333333,39.0739726027397
112500,312840,"Commercial associate",0.538272643,51.2849315068493
121500,258705,"Commercial associate",0.530962286,39.6712328767123
225000,1304064,"Working",0.607503845666667,45.1178082191781
225000,552555,"Working",0.488618465333333,34.3013698630137
247500,341280,"State servant",0.512384687,41.8876712328767
157500,371862,"Working",0.479455858666667,28.1972602739726
103500,318528,"Working",0.709087339333333,40.7287671232877
189000,67500,"Working",0.414186101333333,26.758904109589
360000,450000,"Working",0.345342068666667,27.5452054794521
315000,1032093,"Commercial associate",0.605975626333333,35.3013698630137
360000,739440,"Commercial associate",0.533829629333333,46.5671232876712
157500,52128,"Commercial associate",0.399725886333333,30.0109589041096
405000,1022022,"Commercial associate",0.589310549333333,34.7342465753425
135000,202500,"Commercial associate",0.453819749,27.0876712328767
126000,450000,"State servant",0.633570379,37.3205479452055
225000,543037.5,"Working",0.505833639333333,35.3095890410959
225000,364896,"Commercial associate",0.381966096,37.1397260273973
157500,225000,"Working",0.311535951666667,30.8904109589041
270000,853200,"State servant",0.641385827333333,54.6191780821918
179550,542133,"Pensioner",0.574896802,56.4547945205479
225000,451804.5,"State servant",0.346187583333333,28.0520547945205
225000,746280,"Working",0.539986044,46.227397260274
112500,369720,"Pensioner",0.658166652666667,62.1945205479452
112500,472500,"Working",0.437552465333333,46.1397260273973
157500,840285,"Commercial associate",0.474659974333333,32.1342465753425
270000,1575828,"Working",0.558768388333333,48.8602739726027
225000,1988667,"Commercial associate",0.498160047,29.0712328767123
135000,675000,"Commercial associate",0.562166875333333,32.1041095890411
315000,645048,"Commercial associate",0.696551098,53.2630136986301
270000,1024740,"Working",0.632797057333333,41.9287671232877
202500,1266520.5,"Working",0.564581494,39.145205479452
166500,247500,"Working",0.558779492666667,40.9698630136986
63000,826398,"Pensioner",0.533185307333333,46.8684931506849
225000,639972,"State servant",0.711606443666667,39.4301369863014
202500,1706400,"Working",0.447077865666667,39.3671232876712
225000,603000,"Working",0.693410331666667,37.9972602739726
427500,1102500,"Working",0.462744625,33.7616438356164
247500,1359000,"Working",0.510263873333333,49.5506849315069
270000,720000,"Working",0.663930586,31.8027397260274
180000,817560,"Working",0.546778843666667,30.558904109589
225000,729792,"Working",0.426880623333333,38.758904109589
180000,286704,"Working",0.410801177333333,39.4520547945205
202500,238500,"Working",0.467684085,33.9260273972603
450000,1665000,"Commercial associate",0.529941532666667,46.3095890410959
247500,270000,"State servant",0.562732933,37.7315068493151
157500,450000,"Commercial associate",0.540166278666667,31.1643835616438
247500,180000,"Working",0.384898506,26.8109589041096
180000,157500,"Working",0.387122772333333,34.9068493150685
360000,906894,"State servant",0.421175927,42.0219178082192
270000,697500,"Working",0.488295050666667,41.5890410958904
202500,360000,"Working",0.456246615666667,35.1013698630137
238500,382500,"Working",0.644469835,40.441095890411
157500,1572750,"Working",0.615380373,36.1123287671233
351000,1621179,"Commercial associate",0.423876214666667,35.8465753424658
148500,248760,"Commercial associate",0.621672020333333,38.6849315068493
225000,585000,"State servant",0.714308353333333,56.2301369863014
157500,756000,"Working",0.464086502666667,30.0986301369863
405000,664884,"Working",0.676750017333333,34.441095890411
315000,1942560,"Pensioner",0.676554150333333,56.841095890411
360000,550980,"Working",0.553034162,40.6191780821918
180000,455040,"Pensioner",0.648724766,39.972602739726
405000,589045.5,"Commercial associate",0.191692517333333,39.4684931506849
90000,139230,"Commercial associate",0.470326839333333,48.5123287671233
315000,768505.5,"Pensioner",0.383256741,51.7698630136986
270000,199008,"Commercial associate",0.571805447333333,41.6465753424658
292500,9e+05,"Working",0.551224968,53.6356164383562
225000,248760,"State servant",0.270092957,22.9369863013699
315000,458235,"Working",0.352270852,26.8027397260274
180000,208512,"Working",0.393653127666667,29.5342465753425
112500,126000,"State servant",0.551712672666667,51.1287671232877
225000,1024740,"Commercial associate",0.525113671333333,50.9150684931507
292500,301464,"Commercial associate",0.477230505666667,39.9205479452055
135000,247275,"Working",0.540263616666667,49.5616438356164
90000,225000,"Pensioner",0.550846695333333,62.745205479452
67500,180000,"Working",0.541499481333333,37.758904109589
180000,1520451,"Commercial associate",0.734669104666667,45.4712328767123
810000,1030680,"Commercial associate",0.444478493,35.6767123287671
112500,315000,"State servant",0.379744128666667,52.8630136986301
81000,351792,"Pensioner",0.723188326333333,51.413698630137
112500,247500,"Working",0.711959555,40.1506849315069
252000,315000,"State servant",0.546391371,46.1041095890411
126000,390384,"Working",0.699546053666667,41.4109589041096
225000,765000,"Working",0.626780556666667,38.172602739726
162000,626877,"Pensioner",0.414194711666667,62
157500,450000,"Working",0.298898953,36.3041095890411
450000,1350000,"Working",0.649387599,41.7287671232877
41850,272520,"Pensioner",0.632864400333333,57.6931506849315
201600,607500,"Pensioner",0.599460394333333,46.9397260273973
247500,817560,"State servant",0.603627610666667,36.9780821917808
247500,817560,"Working",0.594172326333333,57.958904109589
427500,761872.5,"Commercial associate",0.661766444333333,51.9123287671233
135000,88884,"Commercial associate",0.279186064666667,25.4082191780822
238500,285453,"Working",0.574211548666667,48.145205479452
450000,1107900,"Working",0.533348907333333,40.0520547945206
202500,886500,"Commercial associate",0.481923522,46.8958904109589
157500,135000,"Working",0.394722596666667,33.9506849315068
360000,948055.5,"Commercial associate",0.621518686,37.4301369863014
360000,1437723,"Working",0.696935667,61.1890410958904
202500,402214.5,"Pensioner",0.328197069,51.0493150684932
130500,324000,"Working",0.489501914666667,54.0356164383562
180000,272520,"Working",0.243170445,24.4082191780822
157500,550980,"Pensioner",0.697411562666667,66.8958904109589
270000,1515415.5,"Working",0.563402181333333,49.4246575342466
180000,166500,"Working",0.08879766,31.5561643835616
360000,9e+05,"Working",0.634503675,44.9835616438356
382500,1572750,"Commercial associate",0.625889878333333,34.6
270000,738108,"Commercial associate",0.721811058666667,42.7123287671233
360000,663264,"Commercial associate",0.525568872333333,32.7780821917808
315000,634896,"Commercial associate",0.557558069333333,29.9616438356164
225000,248760,"Commercial associate",0.506871253666667,52.2904109589041
234000,1163961,"Pensioner",0.720111027333333,57.3561643835616
562500,906660,"Commercial associate",0.567704413,33.0821917808219
126000,182448,"Working",0.438001425333333,32.3534246575342
180000,224149.5,"Working",0.659162503,35.1753424657534
540000,998010,"Commercial associate",0.589540652333333,45.158904109589
225000,696528,"Commercial associate",0.432029965,29.4712328767123
252000,1800000,"Commercial associate",0.394193385,37.7808219178082
184500,270000,"Commercial associate",0.292143707666667,28.9753424657534
157500,746280,"Commercial associate",0.384501502333333,34.8520547945205
135000,93829.5,"Working",0.545686092666667,33.6054794520548
540000,965340,"State servant",0.550927625333333,34.9780821917808
90000,225000,"Working",0.193337459666667,23.2191780821918
180000,90000,"Working",0.599001873333333,47.8465753424658
225000,611950.5,"Commercial associate",0.562435079,38.2986301369863
540000,677475,"Commercial associate",0.436024894,33
324000,248760,"State servant",0.708715679666667,45.5452054794521
810000,1354500,"Commercial associate",0.425677923,37.6
405000,1350000,"Commercial associate",0.388060662333333,31.2493150684931
139500,199008,"Working",0.370975176333333,35.627397260274
90000,622413,"Working",0.618396857333333,41.4356164383562
225000,639972,"Working",0.468608255666667,52.013698630137
180000,1800000,"State servant",0.599942419666667,39.4383561643836
157500,1080000,"Working",0.642350534333333,41.9534246575342
270000,450000,"Commercial associate",0.53007324,55.6657534246575
360000,296280,"Commercial associate",0.288264857,25.9972602739726
270000,225000,"Working",0.685027849666667,40.2767123287671
135000,335092.5,"Working",0.328776586,27.2082191780822
135000,248760,"Pensioner",0.536234595333333,57.9506849315068
247500,1800000,"Commercial associate",0.560861594666667,41.7452054794521
180000,400392,"Commercial associate",0.672764949666667,28.3643835616438
225000,360000,"Working",0.566975305666667,37.7315068493151
319500,962370,"Commercial associate",0.370518086333333,29.4164383561644
99000,450000,"Working",0.327868260333333,36.1890410958904
517500,790830,"Commercial associate",0.614739078666667,27.5232876712329
202500,1350000,"Working",0.466556932333333,43.2958904109589
225000,257391,"Commercial associate",0.412881440333333,41.2958904109589
517500,661500,"State servant",0.680613945333333,51.3917808219178
202500,2013840,"Working",0.521104662333333,37.0821917808219
270000,350415,"Pensioner",0.631620135666667,63.4438356164384
315000,1800000,"Working",0.525613775,44.9123287671233
180000,450000,"Commercial associate",0.430383278333333,40.5753424657534
450000,675000,"Working",0.377975282666667,29.2575342465753
112500,738108,"Working",0.254044379666667,24.9479452054795
450000,1113399,"Working",0.54836229,25.9369863013699
135000,938853,"Pensioner",0.392336498333333,56.5479452054795
360000,1885536,"Commercial associate",0.507760411666667,48.4082191780822
495000,9e+05,"Working",0.353654686333333,35.772602739726
121500,102330,"Commercial associate",0.426348862333333,34.9534246575342
360000,1125000,"Working",0.564059123,35.7945205479452
540000,1971072,"Working",0.323808804666667,41.7643835616438
252000,848745,"Working",0.674972569,33.4849315068493
315000,601470,"Commercial associate",0.6307563,37.9479452054794
450000,1350000,"Working",0.579762535666667,41.4575342465753
225000,1094688,"Commercial associate",0.555057984666667,47.9452054794521
360000,675000,"Working",0.407982544666667,40.8684931506849
810000,450000,"Commercial associate",0.367541205,37.1643835616438
135000,135000,"Working",0.489588071,30.4575342465753
180000,260640,"Commercial associate",0.643793812,32.1698630136986
202500,675000,"Working",0.611244085,55.4328767123288
126000,164182.5,"Pensioner",0.550596311333333,53
540000,848745,"Working",0.518061197666667,32.5698630136986
157500,225000,"Commercial associate",0.403031718,29.4904109589041
126000,260640,"Commercial associate",0.498357212666667,41.5479452054795
135000,334242,"Working",0.438598345,35.2109589041096
225000,526491,"Commercial associate",0.431327641,27.6520547945205
270000,225000,"Commercial associate",0.474823307666667,33.1424657534247
225000,1812456,"Working",0.626100973,40.158904109589
315000,675000,"Working",0.460508875666667,40.6520547945205
427500,945000,"Working",0.497308463,45.6356164383562
202500,1080000,"Commercial associate",0.560265379,46.4109589041096
117000,280332,"Commercial associate",0.652942163,54.8164383561644
225000,1363050,"Working",0.581703460333333,45.9287671232877
540000,1024740,"Working",0.586639259,47.6958904109589
180000,225000,"Working",0.514595104,28.0438356164384
135000,285723,"Working",0.296374282,32.6794520547945
450000,9e+05,"Working",0.622309751,45.6027397260274
450000,1800000,"Commercial associate",0.643512444,30.4876712328767
135000,769527,"Pensioner",0.624387473,58.7643835616438
225000,1147257,"Working",0.576944366666667,36.1780821917808
247500,854896.5,"Working",0.590179346,52.6739726027397
202500,630000,"Working",0.489619862333333,32.227397260274
202500,337500,"State servant",0.569819132333333,41.6958904109589
157500,149256,"Working",0.673234937666667,34.6876712328767
180000,269982,"Working",0.367393755,22.7780821917808
202500,904500,"Working",0.650912828,49.7452054794521
202500,1528200,"Commercial associate",0.641667107,29.2246575342466
270000,947884.5,"Commercial associate",0.618833042666667,31.2986301369863
405000,225000,"Pensioner",0.513352762,55.5698630136986
135000,414000,"Working",0.482426036,27.7369863013699
202500,831730.5,"Working",0.549961588333333,36.2164383561644
90000,248760,"Working",0.395928926333333,30.3424657534247
382500,675000,"Working",0.466452372666667,46.4
360000,1942560,"Commercial associate",0.687760926333333,45.1013698630137
337500,1566000,"Working",0.677223700333333,48.1013698630137
405000,9e+05,"Working",0.487474817,48.5232876712329
180000,245002.5,"Commercial associate",0.592462246666667,62.0301369863014
90000,358344,"Working",0.760513733,48.3123287671233
315000,1052181,"Working",0.532204749666667,34.4356164383562
202500,1350000,"Working",0.622322649333333,27.6356164383562
225000,973503,"Commercial associate",0.379444282,40.613698630137
225000,225000,"Working",0.69606274,39.5397260273973
540000,697500,"Working",0.554001554,36.5534246575342
180000,312840,"Commercial associate",0.654419624,43.6301369863014
247500,999121.5,"State servant",0.577931062333333,27.3643835616438
203850,450000,"Pensioner",0.644338942333333,57.1890410958904
135000,790830,"Commercial associate",0.729393271666667,46.6684931506849
207000,684054,"Commercial associate",0.400451134,35.7095890410959
216000,448875,"State servant",0.358647109333333,29.9342465753425
315000,1572750,"Commercial associate",0.333392526666667,41.8657534246575
405000,735579,"Working",0.504474047333333,25.427397260274
247500,507618,"Commercial associate",0.631891665,36.8794520547945
112500,675000,"Pensioner",0.63657339,63.241095890411
180000,360000,"Working",0.549213324666667,43.6657534246575
225000,225000,"Commercial associate",0.561686209,42.4328767123288
310500,1971072,"State servant",0.479588866666667,33.3068493150685
315000,622413,"State servant",0.628777048333333,35.1123287671233
360000,1305000,"Commercial associate",0.557115426,50.3671232876712
247500,845158.5,"Working",0.490818825333333,44.6849315068493
54000,9e+05,"Working",0.49848279,34.6876712328767
135000,135000,"Working",0.610493099,32.9150684931507
157500,582804,"Commercial associate",0.401622666333333,40.4219178082192
112500,208512,"State servant",0.197122411666667,27.3616438356164
225000,260640,"Working",0.625604620666667,54.7780821917808
292500,1800000,"Commercial associate",0.602303456333333,34.5534246575342
135000,457119,"Working",0.343413823,29.9479452054795
180000,225000,"Commercial associate",0.3095464,38.0931506849315
382500,1971072,"Working",0.650137963,59.813698630137
193500,594121.5,"Working",0.218075753,29.8849315068493
126000,247275,"Working",0.170750605,23.1698630136986
180000,1225665,"Commercial associate",0.641022775,44.4438356164384
540000,2013840,"Commercial associate",0.389998472666667,40.4164383561644
135000,509400,"Working",0.441139306,32.6164383561644
180000,574488,"Commercial associate",0.549674641666667,49.358904109589
270000,708552,"Working",0.584414711333333,49.2767123287671
135000,248760,"Working",0.591204546,46.8465753424658
180000,539100,"Commercial associate",0.487828251666667,40.4356164383562
135000,450000,"Commercial associate",0.483609254666667,33.2931506849315
270000,104256,"State servant",0.589468602,34.1671232876712
292500,269982,"Working",0.559230970333333,47.4767123287671
225000,1086889.5,"Working",0.598752656,34.0739726027397
202500,278460,"Working",0.454088990666667,55.0986301369863
90000,678996,"Working",0.179762844666667,32.6739726027397
135000,450000,"Commercial associate",0.554468282333333,25.5698630136986
157500,577147.5,"Pensioner",0.644358250333333,59.4301369863014
171000,135000,"Commercial associate",0.531093561,46.7068493150685
112500,163512,"Commercial associate",0.273772413333333,48.8219178082192
315000,848745,"Commercial associate",0.241997900666667,28.6547945205479
270000,1096020,"Commercial associate",0.699828294666667,46.5178082191781
202500,1546537.5,"Commercial associate",0.500072339666667,41.4684931506849
90000,588645,"Working",0.407825329,50.572602739726
135000,415107,"Working",0.570807031666667,50.5150684931507
315000,728460,"Working",0.489143984,52.8328767123288
247500,630000,"Commercial associate",0.417939304,34.8109589041096
225000,711454.5,"State servant",0.498810196666667,45.2630136986301
202500,525735,"Working",0.630809113,42.9753424657534
81000,171000,"Working",0.411897324666667,31.1342465753425
315000,112500,"State servant",0.652765318666667,26.2328767123288
202500,375408,"Working",0.354460920333333,42.6054794520548
315000,1483650,"Commercial associate",0.586965720666667,43.7698630136986
279000,1125000,"State servant",0.688399738,54.7452054794521
270000,224149.5,"Commercial associate",0.430890215333333,28.2493150684931
90000,111384,"Working",0.614141561333333,33.7616438356164
450000,1125000,"Working",0.47276471,43.6054794520548
450000,1125000,"Working",0.507848257,46.2575342465753
202500,542295,"Working",0.375439389333333,30.0821917808219
495000,494550,"Commercial associate",0.597443615666667,42.7808219178082
450000,622413,"Working",0.530191609666667,58.3780821917808
112500,296280,"Commercial associate",0.649997901,48.3835616438356
157500,630000,"Commercial associate",0.450497154666667,37.7205479452055
270000,225000,"State servant",0.737226496333333,32.4191780821918
207000,114682.5,"Commercial associate",0.315263159,41.372602739726
225000,675000,"Commercial associate",0.430791481333333,27.3452054794521
270000,503266.5,"Commercial associate",0.680131093,47.6575342465753
630000,675000,"Commercial associate",0.647910619333333,36.6191780821918
180000,494550,"Working",0.524730768666667,33.5780821917808
243000,1024740,"Commercial associate",0.369070046,30.8493150684932
157500,377370,"Commercial associate",0.658477759,28.7342465753425
405000,675000,"Pensioner",0.774935064666666,59.8684931506849
135000,552555,"Working",0.50010355,47.3616438356164
180000,547344,"Working",0.58910521,36.4547945205479
405000,1350000,"State servant",0.624619483666667,54.4054794520548
495000,509400,"Working",0.446257909333333,43.8191780821918
225000,1350000,"Working",0.602779737333333,27.2876712328767
90000,237024,"Pensioner",0.629071050333333,59.2821917808219
180000,290358,"Working",0.464426646,27.5013698630137
675000,450000,"Working",0.484847306666667,41.1260273972603
135000,157500,"Working",0.455462717666667,42.6739726027397
540000,746280,"Commercial associate",0.449504424666667,29.5095890410959
243000,543037.5,"State servant",0.341252804333333,37.0684931506849
270000,9e+05,"Working",0.335830751666667,32.4657534246575
495000,2013840,"Working",0.425525189666667,38.1369863013699
225000,260640,"Commercial associate",0.674660509666667,32.4767123287671
135000,269982,"Commercial associate",0.510027806,57.2191780821918
202500,679500,"Working",0.544629213333333,33.6849315068493
157500,1107900,"Commercial associate",0.388725735333333,32.6383561643836
256500,500490,"Pensioner",0.55365895,58.654794520548
151200,248760,"Working",0.630375486666667,33.0082191780822
232650,451102.5,"Working",0.640890344666667,35.3753424657534
405000,1024740,"Commercial associate",0.551805252666667,38.1972602739726
315000,320922,"Working",0.632132057666667,37.9808219178082
315000,1887975,"Working",0.596194289333333,33.5479452054795
135000,180000,"Working",0.451245733,44.5123287671233
315000,360000,"Working",0.550213280333333,40.4602739726027
216000,864000,"Working",0.638125340666667,47.1890410958904
180000,9e+05,"Working",0.660997028333333,46.5178082191781
166500,190764,"Commercial associate",0.381831432,39.3041095890411
247500,675000,"Commercial associate",0.505057711,48.3890410958904
270000,450000,"Working",0.235493913666667,31.827397260274
202500,2013840,"Working",0.709411262333333,43.9178082191781
193500,280170,"Working",0.637640338333333,34.158904109589
202500,819000,"Working",0.571874862333333,29.6054794520548
112500,189621,"Working",0.455488877333333,43.6465753424658
315000,997110,"Working",0.541194564666667,41.6821917808219
112500,72400.5,"Working",0.545701865333333,34.3095890410959
135000,163512,"Working",0.327048557,39.7506849315068
157500,332946,"Working",0.503862651333333,42.986301369863
225000,582768,"Commercial associate",0.485572779,46.8082191780822
247500,371862,"Commercial associate",0.683130464,46.5287671232877
67500,276277.5,"Working",0.666265288,30.2356164383562
139500,517500,"Working",0.313465545,41.9753424657534
247500,495000,"State servant",0.3465192,28.5424657534247
135000,790830,"Pensioner",0.571912706333333,48.0301369863014
360000,2156400,"Commercial associate",0.558843776666667,64.3369863013699
202500,149256,"Commercial associate",0.616961537,45.6027397260274
112500,225000,"Working",0.668972264333333,42.0493150684932
234000,1350000,"Pensioner",0.650935158666667,61.9890410958904
112500,654048,"Commercial associate",0.602595827333333,45.8904109589041
112500,247500,"Pensioner",0.607290029333333,61.9013698630137
270000,450000,"Commercial associate",0.582661401,42.0931506849315
450000,571486.5,"Commercial associate",0.622848426,32.3123287671233
